Wall time,Step,Value
1589491349.29323,23,1.6842100620269775
1589491355.5520597,46,1.3102136850357056
1589491361.8296921,69,1.1933857202529907
1589491368.0139127,92,1.2972410917282104
1589491374.1692402,115,1.1577348709106445
1589491380.4198177,138,1.0355720520019531
1589491386.6456888,161,1.119512915611267
1589491392.8563557,184,1.21150803565979
1589491399.0385394,207,1.21596360206604
1589491405.1118832,230,1.1362216472625732
1589491411.3246386,253,1.1225930452346802
1589491417.4990933,276,1.140207052230835
1589491423.7306845,299,1.0681415796279907
1589491430.0237637,322,1.0594943761825562
1589491436.1214345,345,1.025502324104309
1589491442.399249,368,1.0085445642471313
1589491448.6514735,391,1.1013131141662598
1589491454.8093166,414,1.0980147123336792
1589491460.9972386,437,1.1624919176101685
1589491467.2887826,460,1.0545191764831543
1589491473.472408,483,1.1284255981445312
1589491479.698076,506,1.0650497674942017
1589491486.0031788,529,1.320224404335022
1589491492.2600574,552,1.0831270217895508
1589491498.531455,575,1.0642380714416504
1589491504.8056843,598,1.0187829732894897
1589491511.0621493,621,1.023206114768982
1589491517.1647322,644,1.0635582208633423
1589491523.4128873,667,1.104457974433899
1589491529.5976546,690,1.0589464902877808
1589491535.9674273,713,1.0852959156036377
1589491542.107274,736,1.050734281539917
1589491548.1950386,759,1.0191538333892822
1589491554.3118489,782,0.9931782484054565
1589491560.5831594,805,0.9664528965950012
1589491566.7082515,828,0.970544159412384
1589491572.9572918,851,0.9329076409339905
1589491579.0782082,874,0.9614988565444946
1589491585.3243668,897,0.9638914465904236
1589491591.5534341,920,0.9368188381195068
1589491597.6825814,943,0.9941927194595337
1589491603.8908474,966,0.9755591154098511
1589491610.0683491,989,0.9714661836624146
1589491616.3134675,1012,0.9451685547828674
1589491622.4169967,1035,1.016797423362732
1589491628.530524,1058,0.9209520220756531
1589491634.7874255,1081,0.9869219064712524
1589491640.9468126,1104,0.9066263437271118
1589491647.1211827,1127,0.9270333051681519
1589491653.2697678,1150,0.9011193513870239
