Wall time,Step,Value
1589532711.2435122,23,1.6626218557357788
1589532717.5466022,46,1.4988890886306763
1589532723.682661,69,1.3129583597183228
1589532729.8276575,92,1.208297610282898
1589532735.9416943,115,1.4458807706832886
1589532742.0868409,138,1.207034945487976
1589532748.3447042,161,1.1146011352539062
1589532754.4447908,184,1.1757160425186157
1589532760.6471794,207,1.1193621158599854
1589532766.6619585,230,1.116605520248413
1589532772.7636542,253,1.1217681169509888
1589532778.9252043,276,1.0900458097457886
1589532785.0149417,299,1.120185375213623
1589532791.3332999,322,1.0478215217590332
1589532797.4402843,345,1.16841721534729
1589532803.5650089,368,1.121875286102295
1589532809.663772,391,1.1755350828170776
1589532815.8257728,414,1.290749192237854
1589532821.9415774,437,1.0630824565887451
1589532828.2463381,460,1.1208229064941406
1589532834.4508255,483,1.0304561853408813
1589532840.6077068,506,1.1133872270584106
1589532846.8684828,529,1.057551383972168
1589532853.0072322,552,1.0855618715286255
1589532859.0679622,575,1.024803876876831
1589532865.4039347,598,1.0400878190994263
1589532871.5671725,621,1.049206256866455
1589532877.5664492,644,1.1365200281143188
1589532883.7190313,667,1.017486572265625
1589532889.6779315,690,1.0376547574996948
1589532895.915988,713,1.0176522731781006
1589532902.1253812,736,0.9791457056999207
1589532908.3830714,759,1.018232822418213
1589532914.6297894,782,1.068541169166565
1589532920.8642313,805,1.0242196321487427
1589532927.0896657,828,1.0167009830474854
1589532933.2410138,851,0.9365142583847046
1589532939.4160054,874,0.9838652610778809
1589532945.5913668,897,1.1228560209274292
1589532951.7504797,920,1.1004865169525146
1589532957.7715805,943,0.9707108736038208
1589532963.9019752,966,0.9358958601951599
1589532970.1628304,989,0.9955862760543823
1589532976.3513787,1012,0.940265417098999
1589532982.5680106,1035,0.901633083820343
1589532988.8301356,1058,0.9098684787750244
1589532995.0351992,1081,1.045943021774292
1589533001.2131903,1104,0.9270586371421814
1589533007.4693542,1127,0.908642053604126
1589533013.5750074,1150,0.9370114803314209
1589533019.8368125,1173,0.9370195865631104
1589533026.0213478,1196,0.9587942361831665
1589533032.2087088,1219,0.8699111938476562
1589533038.416379,1242,0.8851677775382996
1589533044.6129706,1265,0.8531774878501892
1589533050.7466605,1288,0.8875229954719543
1589533056.924308,1311,0.8365659713745117
1589533063.0736854,1334,0.8945382237434387
1589533069.144212,1357,0.870076596736908
1589533075.2545989,1380,0.9336345791816711
1589533081.3712149,1403,1.0107710361480713
1589533087.455062,1426,0.993992030620575
1589533093.5849004,1449,0.9254209995269775
1589533099.6541953,1472,0.8987196087837219
1589533105.8837352,1495,0.8535826206207275
1589533112.017123,1518,0.8590771555900574
1589533118.2493882,1541,0.8502654433250427
1589533124.3489318,1564,0.9561465978622437
1589533130.594369,1587,0.8581775426864624
1589533136.5996764,1610,0.8564738631248474
1589533142.830273,1633,0.8983557224273682
1589533148.912828,1656,0.8091832399368286
1589533155.034954,1679,0.8054463267326355
1589533161.275981,1702,0.9463376998901367
1589533167.5053544,1725,0.8372476100921631
1589533173.6422958,1748,0.8316969275474548
1589533179.8722103,1771,0.8482106328010559
1589533186.069715,1794,0.9022306799888611
1589533192.3281949,1817,0.881389319896698
1589533198.5795183,1840,0.8415963053703308
1589533204.6501486,1863,0.903765082359314
1589533210.762657,1886,1.0478075742721558
1589533216.8960001,1909,0.9441883563995361
1589533223.1325424,1932,0.9163591265678406
1589533229.265221,1955,0.960719108581543
1589533235.4591339,1978,0.9548192620277405
1589533241.6308584,2001,0.9107463955879211
1589533247.853139,2024,0.9706228971481323
1589533254.1227605,2047,0.9257470965385437
1589533260.3208604,2070,0.9859444499015808
1589533266.5608542,2093,0.9160884618759155
1589533272.7095428,2116,0.9452698826789856
1589533278.975832,2139,0.9298016428947449
1589533285.0464284,2162,0.8837305307388306
1589533291.1983619,2185,0.8785125017166138
1589533297.36793,2208,0.8586956858634949
1589533303.5997512,2231,0.9824525713920593
1589533309.7036202,2254,0.860322892665863
1589533315.8932924,2277,0.8871450424194336
1589533321.8948903,2300,0.9663576483726501
1589533327.9543757,2323,1.0492243766784668
1589533334.1404314,2346,0.9300097823143005
1589533340.312211,2369,0.8804365992546082
1589533346.4226868,2392,0.9153104424476624
1589533352.5563955,2415,0.8485533595085144
1589533358.7830179,2438,0.8526265025138855
1589533364.9016042,2461,0.9266868233680725
1589533371.0256858,2484,0.8659290671348572
1589533377.164597,2507,0.9182724356651306
1589533383.382806,2530,0.8940653800964355
1589533389.6350746,2553,1.0341651439666748
1589533395.914202,2576,0.9767628908157349
1589533402.1064866,2599,0.8925585746765137
1589533408.318307,2622,0.8957383036613464
1589533414.5690746,2645,0.8614727854728699
1589533420.615633,2668,0.9030275940895081
1589533426.6562657,2691,0.9787724018096924
1589533432.6518698,2714,0.9062327146530151
1589533438.7342534,2737,0.8779762983322144
1589533444.7343748,2760,0.8783060908317566
1589533450.8628778,2783,0.8682675957679749
1589533456.9921184,2806,0.8238518834114075
1589533463.1653287,2829,0.913821280002594
1589533469.4110591,2852,0.8572750091552734
1589533475.5425,2875,0.8720090985298157
1589533481.7262952,2898,0.8680819869041443
1589533487.856426,2921,0.9700509309768677
1589533494.0464704,2944,0.9837853312492371
1589533500.293801,2967,0.8929252028465271
1589533506.378392,2990,0.8452226519584656
1589533512.5026712,3013,0.7745497226715088
1589533518.6665773,3036,0.7869367599487305
1589533524.7160783,3059,0.9088019132614136
1589533530.8948867,3082,0.8576458096504211
1589533537.078735,3105,0.8392900824546814
1589533543.2267132,3128,0.8641535043716431
